"date","day_night","year","month","season","count","is_workday","is_weekend","is_holiday","temp","temp_feel","humidity","wind_speed","weather_type"
2015-07-05,"night","2015","7","summer",11168,FALSE,TRUE,FALSE,18.4583333333333,18.4583333333333,61.9583333333333,14.5,"clear"
2015-07-06,"day","2015","7","summer",25861,TRUE,FALSE,FALSE,20.2083333333333,19.7916666666667,52.2083333333333,17,"scattered clouds"
2015-07-06,"night","2015","7","summer",12759,TRUE,FALSE,FALSE,17.75,17.6666666666667,65.75,13.9583333333333,"clear"
2015-07-07,"day","2015","7","summer",25625,TRUE,FALSE,FALSE,20.9166666666667,20.75,58.6666666666667,24.5416666666667,NA
2015-07-07,"night","2015","7","summer",12283,TRUE,FALSE,FALSE,18,17.9583333333333,57.5833333333333,18.5,"clear"
2015-07-08,"day","2015","7","summer",27031,TRUE,FALSE,FALSE,18.5,18.5,65.625,25.5416666666667,"broken clouds"
2015-07-08,"night","2015","7","summer",14672,TRUE,FALSE,FALSE,17.125,17.125,59.25,22.125,"clear"
2015-07-09,"day","2015","7","summer",51870,TRUE,FALSE,FALSE,18.1666666666667,17.9166666666667,44.9166666666667,12.2916666666667,"clear"
2015-07-09,"night","2015","7","summer",20634,TRUE,FALSE,FALSE,17.4166666666667,17.1666666666667,53.0416666666667,13.6666666666667,"clear"
2015-07-10,"day","2015","7","summer",29817,TRUE,FALSE,FALSE,22.5416666666667,21.875,39.0416666666667,13.6666666666667,"clear"
2015-07-10,"night","2015","7","summer",12962,TRUE,FALSE,FALSE,19.125,18.7916666666667,55.4166666666667,12.0416666666667,"clear"
2015-07-11,"day","2015","7","summer",27864,FALSE,TRUE,FALSE,22.9583333333333,22.9583333333333,48.0416666666667,21.375,"clear"
2015-07-11,"night","2015","7","summer",14227,FALSE,TRUE,FALSE,19.7916666666667,19.625,60.4166666666667,13.4583333333333,"clear"
2015-07-12,"day","2015","7","summer",16710,FALSE,TRUE,FALSE,19.5,19.5,69.6666666666667,24.0833333333333,"broken clouds"
2015-07-12,"night","2015","7","summer",6530,FALSE,TRUE,FALSE,17.5416666666667,17.5416666666667,81.2916666666667,19.2916666666667,"clear"
2015-07-13,"day","2015","7","summer",17151,TRUE,FALSE,FALSE,19.2272727272727,19.2272727272727,80.9090909090909,19.9090909090909,"broken clouds"
2015-07-13,"night","2015","7","summer",9769,TRUE,FALSE,FALSE,18.7083333333333,18.7083333333333,81.9583333333333,20.1666666666667,"broken clouds"
2015-07-14,"day","2015","7","summer",25099,TRUE,FALSE,FALSE,19.6666666666667,19.6666666666667,72.8333333333333,15.9166666666667,"broken clouds"
2015-07-14,"night","2015","7","summer",10249,TRUE,FALSE,FALSE,19.1666666666667,19.1666666666667,80.4583333333333,16.0416666666667,"broken clouds"
2015-07-15,"day","2015","7","summer",22861,TRUE,FALSE,FALSE,19.75,19.75,78.9583333333333,13.9166666666667,"broken clouds"
2015-07-15,"night","2015","7","summer",11713,TRUE,FALSE,FALSE,19.5416666666667,19.5416666666667,74.875,10.0833333333333,"broken clouds"
2015-07-16,"day","2015","7","summer",26620,TRUE,FALSE,FALSE,21.0833333333333,21.0833333333333,61.875,25,NA
2015-07-16,"night","2015","7","summer",12686,TRUE,FALSE,FALSE,18.75,18.75,69.0833333333333,19.0833333333333,"clear"
2015-07-17,"day","2015","7","summer",26359,TRUE,FALSE,FALSE,22.125,22.125,59.4166666666667,25.2083333333333,"broken clouds"
2015-07-17,"night","2015","7","summer",12146,TRUE,FALSE,FALSE,18.75,18.75,66,14.7083333333333,"scattered clouds"
2015-07-18,"day","2015","7","summer",26505,FALSE,TRUE,FALSE,20.1666666666667,19.7083333333333,44.3333333333333,17.2083333333333,"clear"
2015-07-18,"night","2015","7","summer",11986,FALSE,TRUE,FALSE,17.25,17.2083333333333,63.5833333333333,17.9583333333333,"clear"
2015-07-19,"day","2015","7","summer",23739,FALSE,TRUE,FALSE,21,20.6666666666667,50.5416666666667,24.125,"clear"
2015-07-19,"night","2015","7","summer",12954,FALSE,TRUE,FALSE,19,18.75,48.0416666666667,13.8333333333333,"clear"
2015-07-20,"day","2015","7","summer",16757,TRUE,FALSE,FALSE,19.3888888888889,19.3888888888889,78.7777777777778,11.8333333333333,NA
2015-07-20,"night","2015","7","summer",10406,TRUE,FALSE,FALSE,18.9583333333333,18.9583333333333,77.2083333333333,14.5,"clear"
2015-07-21,"day","2015","7","summer",27311,TRUE,FALSE,FALSE,22,22,51.375,22.7916666666667,"clear"
2015-07-21,"night","2015","7","summer",13385,TRUE,FALSE,FALSE,18.7916666666667,18.7916666666667,65.3333333333333,22,"clear"
2015-07-22,"day","2015","7","summer",25836,TRUE,FALSE,FALSE,20.4166666666667,20.2083333333333,56.5416666666667,20.9583333333333,"scattered clouds"
2015-07-22,"night","2015","7","summer",12079,TRUE,FALSE,FALSE,18.25,18.25,65.375,14.5416666666667,NA
2015-07-23,"day","2015","7","summer",26646,TRUE,FALSE,FALSE,18.7083333333333,18.625,54.25,15.0416666666667,"scattered clouds"
2015-07-23,"night","2015","7","summer",12446,TRUE,FALSE,FALSE,17.625,17.625,58.7916666666667,12.0833333333333,"clear"
2015-07-24,"day","2015","7","summer",11312,TRUE,FALSE,FALSE,15.9166666666667,15.9166666666667,77.375,12.125,NA
2015-07-24,"night","2015","7","summer",4722,TRUE,FALSE,FALSE,15.7916666666667,15.7916666666667,73.4583333333333,10.7916666666667,"clear"
2015-07-25,"day","2015","7","summer",22748,FALSE,TRUE,FALSE,17.2083333333333,17.2083333333333,55.7083333333333,24.25,"scattered clouds"
2015-07-25,"night","2015","7","summer",9860,FALSE,TRUE,FALSE,16.1666666666667,16.1666666666667,67.7083333333333,15.5833333333333,"clear"
2015-07-26,"day","2015","7","summer",5895,FALSE,TRUE,FALSE,14.9583333333333,14.9583333333333,80.625,15.875,"rain"
2015-07-26,"night","2015","7","summer",6503,FALSE,TRUE,FALSE,15.9583333333333,15.9583333333333,74.625,16.625,"clear"
2015-07-27,"day","2015","7","summer",21771,TRUE,FALSE,FALSE,18.875,18.875,62.625,30.125,"broken clouds"
2015-07-27,"night","2015","7","summer",10133,TRUE,FALSE,FALSE,16.6666666666667,16.6666666666667,71.75,26.2916666666667,"broken clouds"
2015-07-28,"day","2015","7","summer",24571,TRUE,FALSE,FALSE,18.125,18.125,52.9583333333333,30.5833333333333,"scattered clouds"
2015-07-28,"night","2015","7","summer",11530,TRUE,FALSE,FALSE,16.125,16.125,64.625,25.125,"rain"
2015-07-29,"day","2015","7","summer",25138,TRUE,FALSE,FALSE,16.7916666666667,16.7916666666667,54.75,20.375,"scattered clouds"
2015-07-29,"night","2015","7","summer",11623,TRUE,FALSE,FALSE,14.875,14.875,67.0416666666667,18.9583333333333,"clear"
2015-07-30,"day","2015","7","summer",24521,TRUE,FALSE,FALSE,16.5,16.5,55.5,17.2083333333333,"scattered clouds"
2015-07-30,"night","2015","7","summer",11624,TRUE,FALSE,FALSE,15.375,15.375,64.9166666666667,12.5,"clear"
2015-07-31,"day","2015","7","summer",25363,TRUE,FALSE,FALSE,18.3333333333333,18.2083333333333,52.125,8.125,"clear"
2015-07-31,"night","2015","7","summer",11312,TRUE,FALSE,FALSE,15.5833333333333,15.5833333333333,65.1666666666667,8.25,"clear"
2015-08-01,"day","2015","8","summer",30433,FALSE,TRUE,FALSE,18.8333333333333,18.625,49.2916666666667,14.0416666666667,"clear"
2015-08-01,"night","2015","8","summer",12584,FALSE,TRUE,FALSE,16.5,16.5,62.0833333333333,11.1666666666667,"clear"
2015-08-02,"day","2015","8","summer",29240,FALSE,TRUE,FALSE,21.1666666666667,20.9166666666667,52,11.125,"clear"
2015-08-02,"night","2015","8","summer",14055,FALSE,TRUE,FALSE,18.4166666666667,18.1666666666667,63.5416666666667,13.875,"clear"
2015-08-03,"day","2015","8","summer",24326,TRUE,FALSE,FALSE,21.4166666666667,21.4166666666667,66.0833333333333,22.6666666666667,"broken clouds"
2015-08-03,"night","2015","8","summer",11076,TRUE,FALSE,FALSE,18.25,18.25,70.4166666666667,12.5833333333333,"clear"
2015-08-04,"day","2015","8","summer",25889,TRUE,FALSE,FALSE,19.375,19.3333333333333,53.75,26.375,"broken clouds"
2015-08-04,"night","2015","8","summer",11755,TRUE,FALSE,FALSE,17.1666666666667,17.1666666666667,68.25,19.4583333333333,"clear"
2015-08-05,"day","2015","8","summer",25864,TRUE,FALSE,FALSE,19.7916666666667,19.75,56.75,12.3333333333333,"scattered clouds"
2015-08-05,"night","2015","8","summer",12906,TRUE,FALSE,FALSE,16.9583333333333,16.9583333333333,72.375,9.79166666666667,"clear"
2015-08-06,"day","2015","8","summer",45065,TRUE,FALSE,FALSE,20.6666666666667,20.6666666666667,67.3333333333333,16.75,"scattered clouds"
2015-08-06,"night","2015","8","summer",18403,TRUE,FALSE,FALSE,18.2083333333333,18.2083333333333,68.0833333333333,13.0416666666667,"clear"
2015-08-07,"day","2015","8","summer",27276,TRUE,FALSE,FALSE,21.2083333333333,21.2083333333333,52.4583333333333,6.33333333333333,"scattered clouds"
2015-08-07,"night","2015","8","summer",12210,TRUE,FALSE,FALSE,17.8333333333333,17.8333333333333,72.9583333333333,11.5833333333333,"clear"
2015-08-08,"day","2015","8","summer",25790,FALSE,TRUE,FALSE,21,21,64.7916666666667,12.9166666666667,"broken clouds"
2015-08-08,"night","2015","8","summer",13203,FALSE,TRUE,FALSE,18.4583333333333,18.4583333333333,74.0833333333333,9.16666666666667,"clear"
2015-08-09,"day","2015","8","summer",27342,FALSE,TRUE,FALSE,22.7916666666667,22.5,45.0833333333333,12.7083333333333,"clear"
2015-08-09,"night","2015","8","summer",13099,FALSE,TRUE,FALSE,19.7083333333333,19.7083333333333,66.5416666666667,11.8333333333333,"clear"
2015-08-10,"day","2015","8","summer",23806,TRUE,FALSE,FALSE,21.5833333333333,21.5833333333333,69.1666666666667,19.125,"broken clouds"
2015-08-10,"night","2015","8","summer",11529,TRUE,FALSE,FALSE,19.0833333333333,19.0833333333333,78.875,17.0833333333333,"cloudy"
2015-08-11,"day","2015","8","summer",25439,TRUE,FALSE,FALSE,18.75,18.75,58.4583333333333,5.58333333333333,"scattered clouds"
2015-08-11,"night","2015","8","summer",8879,TRUE,FALSE,FALSE,17.875,17.875,70.6666666666667,9.29166666666667,"rain"
2015-08-12,"day","2015","8","summer",24974,TRUE,FALSE,FALSE,19.2083333333333,19.2083333333333,66.375,18.75,"broken clouds"
2015-08-12,"night","2015","8","summer",11574,TRUE,FALSE,FALSE,17.875,17.875,74.4166666666667,14.7916666666667,NA
2015-08-13,"day","2015","8","summer",16645,TRUE,FALSE,FALSE,19.5,19.5,83.4166666666667,18.3333333333333,"rain"
2015-08-13,"night","2015","8","summer",9329,TRUE,FALSE,FALSE,18.375,18.375,84.375,11.9583333333333,"cloudy"
2015-08-14,"day","2015","8","summer",19278,TRUE,FALSE,FALSE,20.1666666666667,20.1666666666667,79.9583333333333,16.8333333333333,"broken clouds"
2015-08-14,"night","2015","8","summer",6141,TRUE,FALSE,FALSE,17.875,17.875,91.25,8.25,"rain"
2015-08-15,"day","2015","8","summer",23122,FALSE,TRUE,FALSE,17.9583333333333,17.9583333333333,58.9166666666667,16.375,"scattered clouds"
2015-08-15,"night","2015","8","summer",10617,FALSE,TRUE,FALSE,17.2083333333333,17.2083333333333,67.6666666666667,10.625,"clear"
2015-08-16,"day","2015","8","summer",20952,FALSE,TRUE,FALSE,17.7083333333333,17.7083333333333,59.7916666666667,8.83333333333333,"clear"
2015-08-16,"night","2015","8","summer",9664,FALSE,TRUE,FALSE,15.9166666666667,15.9166666666667,67.0416666666667,5.16666666666667,"clear"
2015-08-17,"day","2015","8","summer",24700,TRUE,FALSE,FALSE,18.25,18.25,50.0833333333333,10.875,"clear"
2015-08-17,"night","2015","8","summer",10995,TRUE,FALSE,FALSE,17.375,17.375,61.4583333333333,8.45833333333333,"clear"
2015-08-18,"day","2015","8","summer",23895,TRUE,FALSE,FALSE,17.4166666666667,17.4166666666667,58.8333333333333,18.5,"clear"
2015-08-18,"night","2015","8","summer",10635,TRUE,FALSE,FALSE,17.8333333333333,17.8333333333333,60.2083333333333,13.7916666666667,"clear"
2015-08-19,"day","2015","8","summer",24510,TRUE,FALSE,FALSE,19.3333333333333,19.3333333333333,60.4583333333333,17.5833333333333,"scattered clouds"
2015-08-19,"night","2015","8","summer",7130,TRUE,FALSE,FALSE,16.5416666666667,16.5416666666667,76.5416666666667,12.5833333333333,"rain"
2015-08-20,"day","2015","8","summer",22231,TRUE,FALSE,FALSE,19.8333333333333,19.8333333333333,76.8333333333333,14.625,"broken clouds"
2015-08-20,"night","2015","8","summer",10323,TRUE,FALSE,FALSE,18.25,18.25,85.9166666666667,13,"broken clouds"
2015-08-21,"day","2015","8","summer",24483,TRUE,FALSE,FALSE,23.4583333333333,23.4583333333333,63.75,17.2083333333333,"scattered clouds"
2015-08-21,"night","2015","8","summer",11399,TRUE,FALSE,FALSE,20.75,20.75,74.0833333333333,11.9166666666667,"clear"
2015-08-22,"day","2015","8","summer",29845,FALSE,TRUE,FALSE,25.375,25.3333333333333,55.6666666666667,14.375,"clear"
2015-08-22,"night","2015","8","summer",14342,FALSE,TRUE,FALSE,21.0416666666667,21.0416666666667,69.875,10.2083333333333,"clear"
2015-08-23,"day","2015","8","summer",16201,FALSE,TRUE,FALSE,20.375,20.375,66.375,17.625,"clear"
2015-08-23,"night","2015","8","summer",10800,FALSE,TRUE,FALSE,18.625,18.625,69.625,16.0833333333333,"clear"
2015-08-24,"day","2015","8","summer",11485,TRUE,FALSE,FALSE,16.1666666666667,16.1666666666667,89.5833333333333,13.0416666666667,"rain"
2015-08-24,"night","2015","8","summer",5915,TRUE,FALSE,FALSE,15.5,15.5,85.3333333333333,13.7083333333333,"rain"
2015-08-25,"day","2015","8","summer",18798,TRUE,FALSE,FALSE,16.2083333333333,16.2083333333333,77,18.625,"rain"
2015-08-25,"night","2015","8","summer",9354,TRUE,FALSE,FALSE,16.2083333333333,16.2083333333333,81.6666666666667,21.5833333333333,"scattered clouds"
2015-08-26,"day","2015","8","summer",14155,TRUE,FALSE,FALSE,19.0833333333333,19.0833333333333,80.9166666666667,24.8333333333333,"rain"
2015-08-26,"night","2015","8","summer",9583,TRUE,FALSE,FALSE,17.4166666666667,17.4166666666667,80.5416666666667,19.125,"broken clouds"
2015-08-27,"day","2015","8","summer",21309,TRUE,FALSE,FALSE,17.9166666666667,17.9166666666667,64.75,21.7083333333333,"scattered clouds"
2015-08-27,"night","2015","8","summer",9219,TRUE,FALSE,FALSE,15.625,15.625,81.3333333333333,13.2916666666667,"scattered clouds"
2015-08-28,"day","2015","8","summer",23327,TRUE,FALSE,FALSE,18.2083333333333,18.2083333333333,58.3333333333333,18.375,"scattered clouds"
2015-08-28,"night","2015","8","summer",9623,TRUE,FALSE,FALSE,15.7083333333333,15.7083333333333,75.5416666666667,13.25,"clear"
2015-08-29,"day","2015","8","summer",17147,FALSE,TRUE,FALSE,19.5,19.4583333333333,66.2083333333333,9.04166666666667,"scattered clouds"
2015-08-29,"night","2015","8","summer",5471,FALSE,TRUE,FALSE,17.0833333333333,17.0833333333333,79.25,6.5,"clear"
2015-08-30,"day","2015","8","summer",16902,FALSE,TRUE,FALSE,18.3333333333333,18.3333333333333,77.625,11.1666666666667,"broken clouds"
2015-08-30,"night","2015","8","summer",8070,FALSE,TRUE,FALSE,17.3333333333333,17.3333333333333,83,9.79166666666667,"cloudy"
2015-08-31,"day","2015","8","summer",4894,FALSE,FALSE,TRUE,15.4166666666667,15.4166666666667,91.5,10.7083333333333,"rain"
2015-08-31,"night","2015","8","summer",4745,FALSE,FALSE,TRUE,15.5416666666667,15.5416666666667,87.5833333333333,10.1666666666667,"broken clouds"
2015-09-01,"day","2015","9","autumn",18133,TRUE,FALSE,FALSE,16.1666666666667,16.1666666666667,74.5416666666667,10.0416666666667,"scattered clouds"
2015-09-01,"night","2015","9","autumn",7423,TRUE,FALSE,FALSE,14.7916666666667,14.7916666666667,85.125,8.95833333333333,"clear"
2015-09-02,"day","2015","9","autumn",21705,TRUE,FALSE,FALSE,15.4583333333333,15.4583333333333,68.1666666666667,11.9166666666667,"scattered clouds"
2015-09-02,"night","2015","9","autumn",8475,TRUE,FALSE,FALSE,13.9166666666667,13.9166666666667,78.3333333333333,8.54166666666667,"clear"
2015-09-03,"day","2015","9","autumn",22428,TRUE,FALSE,FALSE,14.4583333333333,14.4583333333333,65.4583333333333,14.3333333333333,"scattered clouds"
2015-09-03,"night","2015","9","autumn",8522,TRUE,FALSE,FALSE,13.4166666666667,13.4166666666667,72.0416666666667,11.5833333333333,"clear"
2015-09-04,"day","2015","9","autumn",21574,TRUE,FALSE,FALSE,14.9166666666667,14.9166666666667,64,15.4166666666667,"scattered clouds"
2015-09-04,"night","2015","9","autumn",8135,TRUE,FALSE,FALSE,13.6666666666667,13.6666666666667,66.6666666666667,10.8333333333333,"scattered clouds"
2015-09-05,"day","2015","9","autumn",14700,FALSE,TRUE,FALSE,14,14,74.7916666666667,12.7916666666667,"broken clouds"
2015-09-05,"night","2015","9","autumn",7617,FALSE,TRUE,FALSE,12.875,12.875,68.1666666666667,9.79166666666667,"clear"
2015-09-06,"day","2015","9","autumn",21082,FALSE,TRUE,FALSE,14.8333333333333,14.4583333333333,60.0833333333333,11.3333333333333,"clear"
2015-09-06,"night","2015","9","autumn",8347,FALSE,TRUE,FALSE,13.4166666666667,13.25,69.3333333333333,8.29166666666667,"clear"
2015-09-07,"day","2015","9","autumn",22294,TRUE,FALSE,FALSE,15.0833333333333,15.0833333333333,70,11.25,"broken clouds"
2015-09-07,"night","2015","9","autumn",9398,TRUE,FALSE,FALSE,13.5833333333333,13.5833333333333,74.3333333333333,8.375,"clear"
2015-09-08,"day","2015","9","autumn",22949,TRUE,FALSE,FALSE,14.2916666666667,14.2916666666667,71.625,8.95833333333333,NA
2015-09-08,"night","2015","9","autumn",9832,TRUE,FALSE,FALSE,14,14,75.125,7.79166666666667,"broken clouds"
2015-09-09,"day","2015","9","autumn",23083,TRUE,FALSE,FALSE,16.5833333333333,16.5833333333333,67.0833333333333,16.0833333333333,"broken clouds"
2015-09-09,"night","2015","9","autumn",10033,TRUE,FALSE,FALSE,15.0416666666667,15.0416666666667,76.2083333333333,12.0833333333333,"clear"
2015-09-10,"day","2015","9","autumn",25090,TRUE,FALSE,FALSE,17.7916666666667,17.7916666666667,62.25,20.125,"clear"
2015-09-10,"night","2015","9","autumn",10644,TRUE,FALSE,FALSE,14.5833333333333,14.5833333333333,81.4166666666667,9.875,"clear"
2015-09-11,"day","2015","9","autumn",24816,TRUE,FALSE,FALSE,17.9166666666667,17.9166666666667,63,20.4166666666667,"clear"
2015-09-11,"night","2015","9","autumn",8374,TRUE,FALSE,FALSE,14.95,14.95,82.7,12.55,"clear"
2015-09-12,"day","2015","9","autumn",20484,FALSE,TRUE,FALSE,19.2083333333333,19.2083333333333,64.1666666666667,19.1666666666667,"broken clouds"
2015-09-12,"night","2015","9","autumn",6539,FALSE,TRUE,FALSE,16.4166666666667,16.4166666666667,63.0833333333333,14.25,"scattered clouds"
2015-09-13,"day","2015","9","autumn",18667,FALSE,TRUE,FALSE,15.0416666666667,15.0416666666667,70.5,12.875,"clear"
2015-09-13,"night","2015","9","autumn",7499,FALSE,TRUE,FALSE,13,13,75.5,9.04166666666667,"clear"
2015-09-14,"day","2015","9","autumn",18012,TRUE,FALSE,FALSE,16,16,78.625,18.75,"rain"
2015-09-14,"night","2015","9","autumn",7799,TRUE,FALSE,FALSE,13,13,78.9166666666667,18.5,"clear"
2015-09-15,"day","2015","9","autumn",19179,TRUE,FALSE,FALSE,15.25,15.25,75.2916666666667,21.75,"broken clouds"
2015-09-15,"night","2015","9","autumn",8887,TRUE,FALSE,FALSE,13.25,13.25,74.625,14.25,NA
2015-09-16,"day","2015","9","autumn",13470,TRUE,FALSE,FALSE,14.2916666666667,14.2916666666667,88.5833333333333,17.4166666666667,NA
2015-09-16,"night","2015","9","autumn",5183,TRUE,FALSE,FALSE,13.2083333333333,13.2083333333333,90.75,9.41666666666667,"broken clouds"
2015-09-17,"day","2015","9","autumn",22610,TRUE,FALSE,FALSE,15.375,15.375,65,18.7916666666667,"scattered clouds"
2015-09-17,"night","2015","9","autumn",9465,TRUE,FALSE,FALSE,14.2083333333333,14.2083333333333,80.5,14.5833333333333,"rain"
2015-09-18,"day","2015","9","autumn",21095,TRUE,FALSE,FALSE,15.7916666666667,15.7916666666667,76.2083333333333,11.25,"scattered clouds"
2015-09-18,"night","2015","9","autumn",8734,TRUE,FALSE,FALSE,14.3333333333333,14.3333333333333,80.5833333333333,7.75,"clear"
2015-09-19,"day","2015","9","autumn",22632,FALSE,TRUE,FALSE,16.1818181818182,16.1818181818182,63.0909090909091,9,"scattered clouds"
2015-09-19,"night","2015","9","autumn",9194,FALSE,TRUE,FALSE,14.2916666666667,14.2916666666667,78.1666666666667,5.125,"clear"
2015-09-20,"day","2015","9","autumn",23259,FALSE,TRUE,FALSE,16.75,16.75,66.7916666666667,13.25,"scattered clouds"
2015-09-20,"night","2015","9","autumn",7882,FALSE,TRUE,FALSE,14.0833333333333,14.0833333333333,80.5416666666667,9.45833333333333,"clear"
2015-09-21,"day","2015","9","autumn",17232,TRUE,FALSE,FALSE,15.2083333333333,15.2083333333333,81.75,15.9583333333333,"rain"
2015-09-21,"night","2015","9","autumn",6444,TRUE,FALSE,FALSE,14.2083333333333,14.2083333333333,85.375,10.9583333333333,"scattered clouds"
2015-09-22,"day","2015","9","autumn",12647,TRUE,FALSE,FALSE,12.875,12.875,82.625,13.1666666666667,"rain"
2015-09-22,"night","2015","9","autumn",7787,TRUE,FALSE,FALSE,11.9583333333333,11.9583333333333,83.6666666666667,11.9583333333333,"clear"
2015-09-23,"day","2015","9","autumn",24271,TRUE,FALSE,FALSE,14.875,14.625,64.6666666666667,19.5833333333333,"scattered clouds"
2015-09-23,"night","2015","9","autumn",9706,TRUE,FALSE,FALSE,13.375,13.2083333333333,78.25,17,"clear"
2015-09-24,"day","2015","9","autumn",20242,TRUE,FALSE,FALSE,16.1666666666667,16.1666666666667,68.2916666666667,21.2083333333333,"scattered clouds"
2015-09-24,"night","2015","9","autumn",9154,TRUE,FALSE,FALSE,15,15,75.0833333333333,18.6666666666667,"clear"
2015-09-25,"day","2015","9","autumn",25093,TRUE,FALSE,FALSE,14.75,14.75,61.875,12.5,"clear"
2015-09-25,"night","2015","9","autumn",9690,TRUE,FALSE,FALSE,12.7083333333333,12.7083333333333,73.1666666666667,8.95833333333333,"clear"
2015-09-26,"day","2015","9","autumn",23824,FALSE,TRUE,FALSE,14.4166666666667,14.4166666666667,61.5416666666667,9.41666666666667,"clear"
2015-09-26,"night","2015","9","autumn",8812,FALSE,TRUE,FALSE,11.9583333333333,11.9166666666667,76.3333333333333,7.58333333333333,"clear"
2015-09-27,"day","2015","9","autumn",21757,FALSE,TRUE,FALSE,15.2916666666667,15.2916666666667,67.5416666666667,14.75,"scattered clouds"
2015-09-27,"night","2015","9","autumn",8060,FALSE,TRUE,FALSE,12,11.875,77.625,8.54166666666667,"clear"
2015-09-28,"day","2015","9","autumn",23743,TRUE,FALSE,FALSE,15.0416666666667,15.0416666666667,68.625,19.0833333333333,"scattered clouds"
2015-09-28,"night","2015","9","autumn",9395,TRUE,FALSE,FALSE,12.9166666666667,12.9166666666667,79.75,10.75,"clear"
2015-09-29,"day","2015","9","autumn",24925,TRUE,FALSE,FALSE,15.625,15.625,65.4166666666667,19.5416666666667,"scattered clouds"
2015-09-29,"night","2015","9","autumn",9511,TRUE,FALSE,FALSE,13.875,13.875,74.7916666666667,13.1666666666667,NA
2015-09-30,"day","2015","9","autumn",25038,TRUE,FALSE,FALSE,15.4583333333333,15.4583333333333,60.4583333333333,23.7083333333333,"scattered clouds"
2015-09-30,"night","2015","9","autumn",9903,TRUE,FALSE,FALSE,13.1666666666667,13.1666666666667,75.875,10.3333333333333,"clear"
2015-10-01,"day","2015","10","autumn",24933,TRUE,FALSE,FALSE,15.4583333333333,15.4583333333333,65.1666666666667,21.0833333333333,"scattered clouds"
2015-10-01,"night","2015","10","autumn",9629,TRUE,FALSE,FALSE,13.0416666666667,13.0416666666667,78.5833333333333,10.4583333333333,"clear"
2015-10-02,"day","2015","10","autumn",26140,TRUE,FALSE,FALSE,14.9583333333333,14.9583333333333,66.1666666666667,12.5833333333333,"clear"
2015-10-02,"night","2015","10","autumn",9363,TRUE,FALSE,FALSE,12.4166666666667,12.4166666666667,80.4583333333333,8.875,"clear"
2015-10-03,"day","2015","10","autumn",20781,FALSE,TRUE,FALSE,13.125,13.125,81.25,5.33333333333333,"broken clouds"
2015-10-03,"night","2015","10","autumn",8175,FALSE,TRUE,FALSE,12.2083333333333,12.2083333333333,81.2083333333333,6.08333333333333,"clear"
2015-10-04,"day","2015","10","autumn",22376,FALSE,TRUE,FALSE,14.625,14.4583333333333,64.6666666666667,7.95833333333333,"scattered clouds"
2015-10-04,"night","2015","10","autumn",7508,FALSE,TRUE,FALSE,12.0416666666667,11.75,81,11.75,"clear"
2015-10-05,"day","2015","10","autumn",15998,TRUE,FALSE,FALSE,16.625,16.625,88.125,14.4166666666667,"rain"
2015-10-05,"night","2015","10","autumn",4743,TRUE,FALSE,FALSE,15.1666666666667,15.1666666666667,87.75,13.0833333333333,"rain"
2015-10-06,"day","2015","10","autumn",18843,TRUE,FALSE,FALSE,17.5416666666667,17.5416666666667,82.375,14.375,"scattered clouds"
2015-10-06,"night","2015","10","autumn",7049,TRUE,FALSE,FALSE,15.75,15.75,92.0833333333333,10.4583333333333,"rain"
2015-10-07,"day","2015","10","autumn",19766,TRUE,FALSE,FALSE,15.125,15.125,84,20.125,"broken clouds"
2015-10-07,"night","2015","10","autumn",8863,TRUE,FALSE,FALSE,14.625,14.625,79.875,18.0416666666667,"broken clouds"
2015-10-08,"day","2015","10","autumn",23832,TRUE,FALSE,FALSE,13.3333333333333,12.75,66.125,9.66666666666667,"scattered clouds"
2015-10-08,"night","2015","10","autumn",9844,TRUE,FALSE,FALSE,11.4583333333333,10.875,79.5416666666667,7.16666666666667,"clear"
2015-10-09,"day","2015","10","autumn",23015,TRUE,FALSE,FALSE,14.1363636363636,14.1363636363636,67.8181818181818,7.81818181818182,"scattered clouds"
2015-10-09,"night","2015","10","autumn",8991,TRUE,FALSE,FALSE,11.125,11,84.9583333333333,6.08333333333333,"clear"
2015-10-10,"day","2015","10","autumn",21170,FALSE,TRUE,FALSE,14,13.9583333333333,77.3333333333333,13,"scattered clouds"
2015-10-10,"night","2015","10","autumn",8246,FALSE,TRUE,FALSE,12,12,85.2916666666667,9.25,"clear"
2015-10-11,"day","2015","10","autumn",20795,FALSE,TRUE,FALSE,13.0416666666667,12.8333333333333,68.375,15.875,"clear"
2015-10-11,"night","2015","10","autumn",7001,FALSE,TRUE,FALSE,11.5416666666667,11.25,76.75,10.5416666666667,"clear"
2015-10-12,"day","2015","10","autumn",22442,TRUE,FALSE,FALSE,12.0833333333333,11.7916666666667,65.5,12.6666666666667,"broken clouds"
2015-10-12,"night","2015","10","autumn",8850,TRUE,FALSE,FALSE,10.4583333333333,10.125,74.6666666666667,7.33333333333333,"scattered clouds"
2015-10-13,"day","2015","10","autumn",19161,TRUE,FALSE,FALSE,11.2727272727273,10.6818181818182,68.3181818181818,15.4090909090909,"clear"
2015-10-13,"night","2015","10","autumn",953,TRUE,FALSE,FALSE,9.5,7.42857142857143,81.4285714285714,13.1428571428571,"broken clouds"
2015-10-14,"day","2015","10","autumn",22137,TRUE,FALSE,FALSE,11.125,10.625,71.6666666666667,15.6666666666667,"scattered clouds"
